,ID,k,rAction,cAction,One_minus_corr_Action,R2_1-corr_Action,rExternal,cExternal,One_minus_corr_External,R2_1-corr_External
134,11,9,-3.113922385767627,5.303290259460612e-05,1.286990412946755,0.08236349712334898,-0.10000000000000009,0.0021,0.880571546865121,0.014263155418190003
135,11,10,-3.247854151316291,3.6609006045039884e-05,1.272792931454084,0.07441598345131263,-0.10000000000000009,0.0021,0.8824080702371082,0.01382786194536087
136,11,11,-3.3850087557003543,2.2853517438539034e-05,1.257611482693139,0.06636367601535753,-0.10000000000000053,0.0021,0.8839470832348439,0.013468279489700245
137,11,12,-3.525392124162503,1.2550475933198603e-05,1.2416680028666507,0.05840342360955546,-0.10000000000000009,0.0021,0.8852577749925916,0.013165778199650733
138,11,13,-3.6686065268167147,5.436499146358324e-06,1.2251833812989923,0.050707555213247414,-0.10000000000000009,0.0021,0.8863936250686174,0.012906408425049868
139,11,14,-3.8141435495547067,8.688587180466758e-07,1.2083752162238077,0.04342023073631861,-0.10000000000000009,0.0021,0.8873967084580938,0.012679501266071536
140,12,1,-2.8356129577174913,0.0,1.0503735246828196,0.0025374919889706495,-0.5883768248580143,0.0,0.9180034791425631,0.006723429432724092
141,12,2,-2.8101525575111257,5.274998599322306e-05,1.0698159373698117,0.004874265110825472,-0.5843703684165232,0.0,0.9192755482681225,0.006516437107412226
142,12,3,-2.8099267841773257,0.0003652305042457908,1.0810632020932758,0.006571242733615288,-0.5728953986922308,0.0,0.919797717860456,0.0064324060603910055
143,12,4,-6.016273359077373,0.0001246942106404789,1.0856581091377326,0.007337311661051704,-0.5601323234925214,0.0,0.9200777835491671,0.006387560682413772
144,12,5,-10.0,7.582210802627395e-06,1.0882069434076567,0.007780464865321534,-0.5481665253422335,0.0,0.9202805736710044,0.0063551869342241595
145,12,6,-7.4363242259129585,4.9765234698315275e-05,1.0895632922982201,0.00802158332729643,-0.5376604216971015,0.0,0.9204711797115018,0.006324833256480244
146,12,7,-6.877200182157587,7.590513200440707e-05,1.0901138251116314,0.008120501476249674,-0.5290347673181164,0.0,0.9206786861267068,0.006291870834585506
147,12,8,-6.573105760971711,9.439264613416522e-05,1.0900892478751172,0.00811607258270432,-0.5223413883178527,0.0,0.9209180266131387,0.006253958514760229
148,12,9,-6.409197523374591,0.00010433353402344586,1.0896365248653985,0.008034706589945225,-0.5174473630005212,0.0,0.921198121358198,0.006209736077477293
149,12,10,-6.326644941127889,0.00010719324740346489,1.0888560394415359,0.007895395745235779,-0.5142592557755744,0.0,0.9215252842406965,0.0061582810135034855
150,12,11,-6.307980647493306,0.0001038669470315993,1.0878189176281607,0.007712162293381679,-0.5128766172117805,0.0,0.9219047264022704,0.006098871758304235
151,12,12,-6.333100958493373,9.648794146446134e-05,1.086576841535093,0.007495549490192595,-0.5132552003647813,0.0,0.9223411929740133,0.006030890308699449
152,12,13,-6.395269127201157,8.640620836751224e-05,1.0851680370344614,0.007253594532303374,-0.5149195200570572,0.0,0.9228391767561304,0.0059537926436716865
153,12,14,-2.809934908450434,0.0003155531726568756,1.089466988792047,0.00800434208351625,-0.5180296791512772,0.0,0.9234029261455527,0.005867111723063648
154,14,1,-10.0,0.0,1.055560214535666,0.003086937439249214,-0.1,0.0021,0.9971604198922612,8.0632151882657e-06
155,14,2,-10.0,0.0,1.0528554022784657,0.0027936935500184413,-0.1,0.0021,0.996727713744318,1.0707857339125372e-05
156,14,3,-10.0,0.0,1.0490495672487206,0.002405860047286765,-0.1,0.0021,0.9958786798185216,1.698528003826072e-05
157,14,4,-10.0,0.0,1.0450529639020234,0.002029769556357031,-0.1,0.0021,0.9948597875449166,2.6421784083394566e-05
158,14,5,-10.0,0.0,1.041327142528395,0.001707932709562282,-0.1,0.0021,0.993756075305439,3.898659559134914e-05
159,14,6,-10.0,0.0,1.03814015068411,0.0014546710942066018,-0.1,0.0021,0.9926040235502173,5.4700467645740425e-05
160,14,7,-10.0,0.0,1.0356629583977157,0.0012718466016771956,-0.1,0.0021,0.9914212314724267,7.359526944968243e-05
161,14,8,-10.0,0.0,1.0340104082442856,0.0011567078689429698,-0.1,0.0021,0.9902164193328402,9.571845067082238e-05
162,14,9,-10.0,0.0,1.0332571828183528,0.0011060402090133337,-0.1,0.0021,0.9889933521291564,0.00012114629735274588
163,14,10,-10.0,0.0,1.0334403798219773,0.0011182590026381143,-0.1,0.0021,0.9877527422072941,0.00014999532344099454
164,14,11,-10.0,0.0,1.0345544355464749,0.0011940090159354936,-0.1,0.0021,0.9864933353960881,0.00018242998872256791
165,14,12,-10.0,0.0,1.036543423764837,0.0013354218204564485,-0.1,6.540998288423966e-10,0.9852154143312305,0.00021858397339718594
166,14,13,-10.0,0.0,1.039296648677705,0.001544226597298978,-0.1,7.05778344494909e-10,0.9839099172159151,0.0002588907639987036
167,14,14,-10.0,0.0,1.0426532622944475,0.0018193007843589437,-0.1,7.023967737072019e-10,0.9825759978268204,0.0003035958517309701
168,15,1,-6.870868893422831,3.142652857773816e-05,1.0833449977156193,0.0069463886442166075,-10.0,0.0,1.0475477816456082,0.0022607915394184377
169,15,2,-9.416847325665598,5.6944140851237805e-06,1.0871345747069387,0.0075924341093591,-10.0,0.0,1.0816955174431584,0.006674157570305388
170,15,3,-9.358208772106748,7.041538575394337e-06,1.0829053362741659,0.0068732947827325344,-10.0,0.0,1.104104382988962,0.010837722557512485
171,15,4,-10.0,6.163045433565371e-06,1.073364461619309,0.005382344228691055,-7.956277883974035,0.0,1.1187773692893097,0.014108063455289073
172,15,5,-5.663849528074351,0.0002952139632674848,1.074800536732306,0.005595120295441033,-6.761912420506873,0.0,1.1278929923631325,0.016356617495596276
173,15,6,-9.665036926750842,1.0141678946688196e-05,1.0483316106290426,0.0023359445859973903,-6.334548867508549,0.0,1.1333295177320548,0.01777676029866232
174,15,7,-10.0,9.83889440445092e-06,1.0341407868232964,0.0011655933249137603,-6.302372635321313,0.0,1.136272305954361,0.018570141370118948
175,15,8,-10.0,1.00099401913162e-05,1.020616374726331,0.0004250349068565037,-6.46990333984832,0.0,1.13742228160906,0.01888488348263979
176,15,9,-9.589271979658164,1.3698797689808318e-05,1.0087131562580756,7.591909197764209e-05,-6.758537497914573,0.0,1.1372231354619577,0.018830188906010775
177,15,10,-10.0,9.93882041636976e-06,0.9968584321887222,9.869448312856815e-06,-7.05172159753904,0.0,1.1360008111524778,0.018496220634131887
178,15,11,-9.738973634383196,1.0920265792622428e-05,0.9876736600431357,0.0001519386567321894,-7.337393079069842,0.0,1.1340175025273544,0.017960690983669456
179,15,12,-9.766301617725714,9.816889743416825e-06,0.9795825628790937,0.0004168717385861621,-7.609754005879184,0.0,1.1314869631252171,0.017288821471892236
180,15,13,-9.736318278501514,8.859587116761933e-06,0.9731280828354326,0.0007220999320993683,-7.8490740748291055,0.0,1.1285807460072426,0.01653300824377901
181,15,14,-9.583217577619681,8.217121964235804e-06,0.9683891160303195,0.000999247985344601,-8.074329701734785,0.0,1.125434344853712,0.015733774868879967
182,16,1,-9.374451944881956,2.7439781872698858e-05,1.2532645067427828,0.06414291037566507,-0.6500677760400411,0.0,1.035101480044484,0.0012321139013133087
183,16,2,-10.0,0.0021,1.2556942928562815,0.0653795713992738,-0.5656031872644671,0.0,1.043795701487056,0.0019180634687433202
184,16,3,-10.0,0.0021,1.2544263381047216,0.06473276152137813,-0.4491644841004018,0.0,1.0482735255730802,0.002330333271254816
185,16,4,-10.0,0.0021,1.253508082269768,0.06426634777609547,-0.28305551289512576,0.0,1.0511202132427697,0.0026132762019862384
186,16,5,-10.0,1.7644174177027906e-05,1.2525972713949658,0.06380538151618209,-0.10000000000000009,0.0,1.0531001230844608,0.00281962307158489
187,16,6,-10.0,1.4939602466270178e-05,1.2467966761998297,0.06090859938328363,-0.10000000000000009,0.0,1.0547337157051915,0.0029957796348967125
188,16,7,-10.0,1.2825173675757681e-05,1.240121136332823,0.05765816011376625,-10.0,0.0,1.0565467516624183,0.0031975351235712084
189,16,8,-10.0,0.0021,1.2511585653823891,0.06308062496493982,-10.0,0.0,1.0516518199333553,0.0026679105024277647
190,16,9,-10.0,9.734545325778509e-06,1.2251376873406308,0.050686978261087645,-10.0,0.0,1.046990113054735,0.0022080707248967662
191,16,10,-10.0,8.545386031881158e-06,1.2172106463535843,0.04718046488934187,-10.0,0.0,1.0426468263046473,0.0018187517938587686
192,16,11,-10.0,7.511932229342488e-06,1.209198062256158,0.04376382925173133,-10.0,0.0,1.038635250090814,0.0014926825495797404
193,16,12,-6.134934471090094,0.0,1.253113676808797,0.06406653338766807,-10.0,0.0,1.034909588679373,0.0012186793817630104
194,16,13,-6.03760060909256,0.0,1.2465358320500723,0.060779916484621464,-10.0,0.0,1.0313795756536317,0.000984677768201992
195,16,14,-6.060674689528354,0.0,1.23994268543779,0.0575724922950982,-10.0,0.0,1.0279281766584594,0.0007799830514661113
196,19,1,-10.0,0.0,1.283810110403843,0.0805481787674416,-10.0,0.0,1.1338576190089305,0.017917862166739993
197,19,2,-10.0,0.0,1.3139344345674164,0.09855482920716346,-10.0,0.0,1.1628562596436305,0.02652216130511358
198,19,3,-10.0,0.0,1.332324620443675,0.11043965335303257,-10.0,0.0,1.1804173768862407,0.03255042988251177
199,19,4,-10.0,0.0,1.3441587668003119,0.11844525676551138,-10.0,0.0,1.1916687746793122,0.036736919187068964
200,19,5,-10.0,0.0,1.3520058004708873,0.12390808356515001,-10.0,0.0,1.199124374582845,0.03965051655300923
201,19,6,-3.0663030648444747,0.0,1.36077508467017,0.13015866171876836,-10.0,0.0,1.2041673782231972,0.04168431833053402
202,19,7,-2.870926054374271,0.0,1.3564451066220768,0.12705311403482372,-10.0,0.0,1.2076145254348363,0.04310379117153226
203,19,8,-2.805903837767451,0.0,1.350830743657944,0.12308221069558607,-10.0,0.0,1.2099733016340775,0.0440887873991153
204,19,9,-2.807563195876409,0.0,1.3444009577399738,0.11861201969221126,-10.0,0.0,1.2115702598881832,0.04476197486915342
205,19,10,-2.8572922714627285,0.0,1.3373861595611956,0.11382942066345254,-10.0,0.0,1.2126184438501484,0.04520660266525868
206,19,11,-2.954754105406878,0.0,1.3298999202122743,0.108833957356065,-6.621454670216654,0.0,1.2127332374696194,0.04525543032430544
207,19,12,-3.1007076058458956,0.0,1.3219738562497003,0.10366716410830272,-6.267671326529444,0.0,1.2114245858586192,0.04470035550548869
208,19,13,-3.2894963124683794,0.0,1.3135751634835278,0.09832938315372117,-6.052786191102648,0.0,1.2095072145035952,0.04389327292905548
209,19,14,-3.4985117622536284,0.0,1.3046576019388127,0.09281625441910801,-5.8592058210305415,0.0,1.2070724944743016,0.04287901796780968
210,20,1,-1.6815677699500589,0.0,0.9562291750906889,0.0019158851132415641,-10.0,0.0021,0.9786691426009048,0.00045500547738053443
211,20,2,-1.7042080643864528,0.0,0.9636631625596023,0.0013203657551698917,-10.0,0.0021,0.9792356293579456,0.00043115908816060823
212,20,3,-1.7147359172213912,0.0,0.9705427240962639,0.000867731103668836,-10.0,0.0021,0.979882242858465,0.0004047241524057816
213,20,4,-1.7275925177756823,0.0,0.9772112476641589,0.000519327233024302,-10.0,0.0021,0.9805878560136293,0.00037683133414758937
214,20,5,-1.7516994001253343,0.0,0.9838568286577477,0.00026060198098531496,-10.0,0.0021,0.9813256132759044,0.0003487327195210775
215,20,6,-1.7939725283021357,0.0,0.9905678384714048,8.896567110150991e-05,-10.0,0.0021,0.9820787854191586,0.00032116993205256095
216,20,7,-1.8572348042341753,0.0,0.997351646226219,7.013777711100093e-06,-10.0,0.0021,0.9828372192323978,0.00029456104367677665
217,20,8,-2.8096633793354715,0.000338453331815963,1.0064551797025891,4.1669344992719265e-05,-10.0,0.0021,0.9835946113125286,0.0002691367779870142
218,20,9,-2.809835221893754,0.0002979591496180908,1.0119195430447554,0.0001420755063957781,-10.0,0.0021,0.9843467911486414,0.00024502294734425134
219,20,10,-2.8099694019082953,0.00025197985918427873,1.0174675694765076,0.00030511598341661985,-10.0,0.0021,0.9850908218329121,0.0002222835936179709
220,20,11,-2.8100540145636437,0.000203375115405757,1.023053255050348,0.0005314525684163977,-10.0,0.0021,0.985824539804663,0.0002009436717495823
221,20,12,-9.883408826257346,3.265490015666545e-07,0.9849137472785422,0.00022759502117569223,-10.0,0.0021,0.986546304685796,0.0001810019176074361
222,20,13,-10.0,3.2046344084907163e-07,0.9842792497002902,0.0002471419899858262,-10.0,0.0021,0.9872548522406225,0.00016243879140836443
223,20,14,-10.0,3.4554382225917546e-07,0.9841258854856405,0.0002519875116149981,-10.0,0.0021,0.9879492028974115,0.0001452217108077552
224,24,1,-5.444751733541206,0.0,1.0693852333467897,0.004814310606588459,-10.0,0.0,1.1516661215654125,0.02300261243069448
225,24,2,-6.3843823012192304,0.0,1.088746855324907,0.007876004330059947,-10.0,0.0,1.168553523933475,0.02841029043039256
226,24,3,-7.096548029444863,0.0,1.0998325161657507,0.009966531283984864,-0.1,0.0021,1.1446619526488515,0.020927080544178557
227,24,4,-7.028438138572143,0.0,1.106335081760751,0.011307149613065563,-10.0,0.0021,1.1438590963890012,0.02069543961385996
228,24,5,-6.211763929487079,0.0,1.1100383499243958,0.01210843845408379,-10.0,0.0021,1.1417456919376845,0.02009184118289297
229,24,6,-5.7384624711667875,0.0,1.1118727688573244,0.01251551641180433,-10.0,0.0021,1.139200701692368,0.01937683535164761
230,24,7,-5.529260359518138,0.0,1.112427158216983,0.012639865904746493,-10.0,0.0021,1.1361304830371262,0.018531508411921315
231,24,8,-5.452656211313883,0.0,1.112088598466118,0.01256385390609864,-10.0,0.0021,1.1324443850597692,0.017541515133860427
232,24,9,-5.470699249859246,0.0,1.1111142640255993,0.012346379669950598,-10.0,0.0021,1.1280791482598707,0.0164042682189739
233,24,10,-5.536496149907058,0.0,1.1096798425813792,0.012029667868676099,-0.10000000000000009,0.0021,1.1216171152197223,0.014790722714367184
234,24,11,-5.641029006617131,0.0,1.107910419965704,0.011644658737174608,-0.10000000000000009,0.0021,1.1159485672344471,0.013444070243721117
235,24,12,-5.762298094768884,0.0,1.105899324047081,0.01121466683362867,-0.10000000000000009,0.0021,1.109754041217124,0.012045949563490192
236,24,13,-5.893953788384791,0.0,1.1037188700239433,0.010757603999043667,-0.10000000000000009,0.0021,1.1031864391458521,0.010647441223600665
237,24,14,-6.035251849231706,0.0,1.1014265752308654,0.010287350163062385,-10.0,0.0021,1.0975527513976533,0.009516539305252333
238,25,1,-10.0,0.0,1.1222491425586292,0.01494485285632005,-10.0,0.0,0.9654005051453162,0.001197125044199292
239,25,2,-10.0,0.0,1.1390492205917502,0.01933468574717317,-10.0,0.0,0.9985280262791026,2.1667066350124827e-06
240,25,3,-10.0,0.0,1.1480737700833812,0.021925841386706023,-10.0,0.0,1.0189955515460805,0.00036083097853980114
241,25,4,-10.0,0.0,1.1529353317663986,0.023389215702498373,-10.0,0.0,1.0318475699266811,0.0010142677102348415
242,25,5,-10.0,0.0,1.1555737161262214,0.024203181149322094,-10.0,0.0,1.039940553297897,0.0015952477977421511
243,25,6,-10.0,0.0,1.1571455428954105,0.02469472165189331,-10.0,0.0,1.0449954202475706,0.002024587843255488
244,25,7,-10.0,0.0,1.1583790509453133,0.02508392377833817,-10.0,0.0,1.0480880240936843,0.002312458061234756
245,25,8,-10.0,0.0,1.159741038378636,0.025517199342284847,-10.0,0.0,1.0499111288795722,0.0024911207860332687
246,25,9,-10.0,0.0021,1.1329454413738926,0.017674490382099103,-10.0,0.0,1.050921769895375,0.002593026649277525
247,25,10,-10.0,0.0021,1.1216277138126356,0.01479330076728837,-10.0,0.0,1.0514266761160844,0.0026447030163486546
248,25,11,-10.0,1.432606503333454e-06,1.1637369120036682,0.02680977635249698,-10.0,0.0,1.051634636558493,0.0026661356925276646
249,25,12,-10.0,1.4087627321808867e-06,1.1640183620762077,0.02690202309816199,-10.0,0.0,1.0516906111418363,0.0026719192802165223
250,25,13,-4.340249371584463,0.0,1.1948432403398899,0.037963888306148066,-10.0,0.0,1.0516987235130586,0.002672758012879686
251,25,14,-4.309149772513501,0.0,1.1892962573287107,0.03583307303865744,-10.0,0.0,1.0517372645205572,0.0026767445400701097
252,27,1,-2.3034824016596787,0.0,1.2016351468006963,0.04065673242533837,-1.2636478130187994,0.0,0.9585265382264558,0.0017200480314816249
253,27,2,-2.2609676497752518,0.0,1.222520982786275,0.049515587780169706,-1.367075485925252,0.0,0.9703573329969493,0.0008786877070537501
254,27,3,-2.318355710391765,0.0,1.2342140814779627,0.05485623596256582,-1.4405104198988006,0.0,0.9763102631170891,0.0005612036335815483
255,27,4,-2.47079620930737,0.0,1.2416209546628671,0.0583806857321953,-1.5068738552098397,0.0,0.9794874343421316,0.0004207653498683607
256,27,5,-2.7228626996395016,0.0,1.2464901259439132,0.06075738218784618,-1.5733788134065987,0.0,0.9811268421086224,0.000356196088792868
257,27,6,-3.2260254747168386,0.0,1.2494502108991674,0.06222540771763914,-1.6425817751366514,0.0,0.9818374123942264,0.0003298795885374026
258,27,7,-4.381888876423854,0.0,1.250011696358034,0.06250584831582179,-1.7160951614379496,0.0,0.981953966287372,0.0003256593327573085
259,27,8,-5.161210164747423,0.0,1.2485781709658532,0.06179110708072891,-2.809416400443175,0.0006951632534127508,0.9812936740196104,0.00034992663168459734
260,27,9,-5.752503284440032,0.0,1.2461897235425985,0.06060937997798106,-2.8098909032606234,0.0007272288530826683,0.9791227022683325,0.0004358615605766865
261,27,10,-6.240182329327639,0.0,1.243315203922859,0.059202288460022456,-3.2085886761892803,0.0005963203172079322,0.9767086153017083,0.0005424886011638178
262,27,11,-6.685311422336545,0.0,1.2402201989920876,0.05770574400379821,-3.4603023180545804,0.0005441415896572767,0.9741892225386568,0.0006661962331589816
263,27,12,-7.094407640902373,0.0,1.2370710737185995,0.056202693994089614,-10.0,1.8266505827422484e-05,0.9634594054063462,0.0013352150532577609
264,27,13,-7.49701612537015,0.0,1.2339750383790142,0.05474431858446116,-10.0,1.8111391054371847e-05,0.9594423037130817,0.0016449267281019018
265,27,14,-7.885280237875831,0.0,1.23100070839143,0.05336132727734253,-10.0,1.7929264052133488e-05,0.9555423454278876,0.0019764830500532647
266,28,1,-10.0,0.0,1.2653715576906457,0.07042206363115969,-1.4723836714664018,0.0,1.027201523366482,0.0007399228734572637
267,28,2,-10.0,0.0,1.2925128618052977,0.08556377432152518,-1.423000871737661,0.0,1.0461229145123443,0.002127323243113028
268,28,3,-10.0,0.0,1.310397338569802,0.09634650779121619,-1.304352070084817,0.0,1.0566394306050002,0.003208025099258638
269,28,4,-10.0,0.0,1.3229884584470204,0.10432154428998258,-1.1762257719193019,0.0,1.0627395976425058,0.003936257112343525
270,28,5,-10.0,0.0,1.3324765635548634,0.1105406653132511,-1.0631659494238002,0.0,1.0661669795583406,0.004378069183873874
